Site_no,date_time,Date,Time,Jump,Wink,Swim,Flip,Fin,Gill,Cave,Chase,BeChased,Contact,P_station,P_sea,Tmp,RH,Wd,Pre_amount,Pre_period,SST,Tide_ht
1,2.00805E+13,17/5/2008,13:59:54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1004.9,1007.2,26.7,83,1.5,0,0,23.4,6
1,2.00805E+13,17/5/2008,14:00:00,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,6
1,2.00805E+13,17/5/2008,14:00:08,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,6
1,2.00805E+13,17/5/2008,14:00:13,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,6
1,2.00805E+13,17/5/2008,14:00:22,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,6
1,2.00805E+13,17/5/2008,14:00:26,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,6
1,2.00805E+13,17/5/2008,14:00:29,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,6
1,2.00805E+13,17/5/2008,14:00:33,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,6
1,2.00805E+13,17/5/2008,14:00:35,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,6
1,2.00805E+13,17/5/2008,14:00:51,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,6
1,2.00805E+13,17/5/2008,14:00:53,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,6
1,2.00805E+13,17/5/2008,14:01:04,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,6
1,2.00805E+13,17/5/2008,14:01:26,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,6
1,2.00805E+13,17/5/2008,14:01:36,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1005.3,1007.6,26.7,84,1.5,0,0,23.4,6
1,2.00805E+13,17/5/2008,14:01:37,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,6
1,2.00805E+13,17/5/2008,14:01:46,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,6
1,2.00805E+13,17/5/2008,14:02:27,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,6
1,2.00805E+13,17/5/2008,14:01:44,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,6
1,2.00805E+13,17/5/2008,14:03:04,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-32
1,2.00805E+13,17/5/2008,14:03:28,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-32
1,2.00805E+13,17/5/2008,14:03:37,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-32
1,2.00805E+13,17/5/2008,14:03:48,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-32
1,2.00805E+13,17/5/2008,14:03:50,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-32
1,2.00805E+13,17/5/2008,14:04:17,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-32
1,2.00805E+13,17/5/2008,14:04:25,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-32
1,2.00805E+13,17/5/2008,14:04:33,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-32
1,2.00805E+13,17/5/2008,14:04:54,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-32
1,2.00805E+13,17/5/2008,14:05:10,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-32
1,2.00805E+13,17/5/2008,14:05:12,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-32
1,2.00805E+13,17/5/2008,14:05:28,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-32
1,2.00805E+13,17/5/2008,14:05:37,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-32
1,2.00805E+13,17/5/2008,14:05:48,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-32
1,2.00805E+13,17/5/2008,14:06:04,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-32
1,2.00805E+13,17/5/2008,14:06:08,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-32
1,2.00805E+13,17/5/2008,14:06:25,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-32
1,2.00805E+13,17/5/2008,14:06:29,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-32
1,2.00805E+13,17/5/2008,14:06:36,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-32
1,2.00805E+13,17/5/2008,14:07:54,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-32
1,2.00805E+13,17/5/2008,14:07:55,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-32
1,2.00805E+13,17/5/2008,14:08:22,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-32
1,2.00805E+13,17/5/2008,14:08:37,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-32
1,2.00805E+13,17/5/2008,14:08:40,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-32
1,2.00805E+13,17/5/2008,14:08:48,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-32
1,2.00805E+13,17/5/2008,14:09:02,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:09:14,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:09:16,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:09:20,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:09:24,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:09:44,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:09:54,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:10:07,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:10:33,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:10:35,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:10:44,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:10:45,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:10:57,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:11:03,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:11:07,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:11:39,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:11:40,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:11:56,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:11:20,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:11:34,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:12:05,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:13:30,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:13:32,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:13:54,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:14:08,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:14:10,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:14:12,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:14:19,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:14:36,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:14:48,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-68
1,2.00805E+13,17/5/2008,14:15:11,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-102
1,2.00805E+13,17/5/2008,14:15:32,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-102
1,2.00805E+13,17/5/2008,14:15:35,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-102
1,2.00805E+13,17/5/2008,14:15:40,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-102
1,2.00805E+13,17/5/2008,14:15:59,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-102
1,2.00805E+13,17/5/2008,14:16:20,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-102
1,2.00805E+13,17/5/2008,14:16:52,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-102
1,2.00805E+13,17/5/2008,14:17:20,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-102
1,2.00805E+13,17/5/2008,14:17:38,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-102
1,2.00805E+13,17/5/2008,14:17:39,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-102
1,2.00805E+13,17/5/2008,14:17:47,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-102
1,2.00805E+13,17/5/2008,14:17:58,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-102
1,2.00805E+13,17/5/2008,14:18:32,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-102
1,2.00805E+13,17/5/2008,14:18:42,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-102
1,2.00805E+13,17/5/2008,14:18:45,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-102
1,2.00805E+13,17/5/2008,14:18:49,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-102
1,2.00805E+13,17/5/2008,14:19:31,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-102
1,2.00805E+13,17/5/2008,14:19:48,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-102
1,2.00805E+13,17/5/2008,14:19:54,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-102
1,2.00805E+13,17/5/2008,14:20:17,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-102
1,2.00805E+13,17/5/2008,14:20:31,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-102
1,2.00805E+13,17/5/2008,14:20:35,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-102
1,2.00805E+13,17/5/2008,14:20:48,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-102
1,2.00805E+13,17/5/2008,14:21:03,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:21:20,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:21:21,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:21:44,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:21:47,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:21:49,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:22:14,-9999,-9999,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:22:15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:22:17,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:22:32,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:22:55,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:23:19,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:23:20,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:23:33,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:23:37,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:23:49,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:23:51,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:24:04,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:24:07,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:24:20,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:24:32,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:24:55,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:24:59,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:25:44,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:25:45,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:26:02,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:26:24,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:26:25,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:26:37,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:26:45,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:26:46,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:26:56,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-134
1,2.00805E+13,17/5/2008,14:27:08,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-163
1,2.00805E+13,17/5/2008,14:27:09,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-163
1,2.00805E+13,17/5/2008,14:27:22,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-163
1,2.00805E+13,17/5/2008,14:27:34,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-163
1,2.00805E+13,17/5/2008,14:27:54,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-163
1,2.00805E+13,17/5/2008,14:27:58,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-163
1,2.00805E+13,17/5/2008,14:28:11,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-163
1,2.00805E+13,17/5/2008,14:28:29,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-163
1,2.00805E+13,17/5/2008,14:28:43,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-163
1,2.00805E+13,17/5/2008,14:28:45,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1005.3,1007.6,26.7,84,1.5,0,0,23.4,-163
2,2.00805E+13,17/5/2008,15:15:25,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.8,1008.1,26.6,86,1.3,0,0,23.5,-345
2,2.00805E+13,17/5/2008,15:15:27,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.8,1008.1,26.6,86,1.3,0,0,23.5,-345
2,2.00805E+13,17/5/2008,15:17:01,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.8,1008.1,26.6,86,1.3,0,0,23.5,-345
2,2.00805E+13,17/5/2008,15:17:08,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.8,1008.1,26.6,86,1.3,0,0,23.5,-345
2,2.00805E+13,17/5/2008,15:17:12,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.8,1008.1,26.6,86,1.3,0,0,23.5,-345
2,2.00805E+13,17/5/2008,15:17:17,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.8,1008.1,26.6,86,1.3,0,0,23.5,-345
2,2.00805E+13,17/5/2008,15:17:22,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.8,1008.1,26.6,86,1.3,0,0,23.5,-345
2,2.00805E+13,17/5/2008,15:17:27,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.8,1008.1,26.6,86,1.3,0,0,23.5,-345
2,2.00805E+13,17/5/2008,15:17:32,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.8,1008.1,26.6,86,1.3,0,0,23.5,-345
2,2.00805E+13,17/5/2008,15:17:36,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1005.8,1008.1,26.6,86,1.3,0,0,23.5,-345
2,2.00805E+13,17/5/2008,15:17:58,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1005.8,1008.1,26.6,86,1.3,0,0,23.5,-345
2,2.00805E+13,17/5/2008,15:18:11,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1005.8,1008.1,26.6,86,1.3,0,0,23.5,-345
2,2.00805E+13,17/5/2008,15:18:25,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.8,1008.1,26.6,86,1.3,0,0,23.5,-345
